shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
shp_PH_1,101.5973618,3.001581,539
shp_PH_1,101.5972132,3.00119796,540
shp_PH_1,101.597099,3.00090096,541
shp_PH_1,101.5967452,2.99995902,542
shp_PH_1,101.596577,2.99949804,543
shp_PH_1,101.5963358,2.99884896,544
shp_PH_1,101.596063,2.99807298,545
shp_PH_1,101.5957271,2.99720304,546
shp_PH_1,101.5954229,2.99641599,547
shp_PH_1,101.5952969,2.99610198,548
shp_PH_1,101.595118,2.99561904,549
shp_PH_1,101.5949999,2.99532996,550
shp_PH_1,101.594839,2.99498004,551
shp_PH_1,101.594646,2.99472804,552
shp_PH_1,101.5944149,2.99457099,553
shp_PH_1,101.5941211,2.994435,554
shp_PH_1,101.5938878,2.99440296,555
shp_PH_1,101.5934648,2.99444697,556
shp_PH_1,101.593017,2.99454003,557
shp_PH_1,101.592491,2.99465496,558
shp_PH_1,101.5919932,2.99476296,559
shp_PH_1,101.5915741,2.994858,560
shp_PH_1,101.5911472,2.99493702,561
shp_PH_1,101.5906111,2.99498499,562
shp_PH_1,101.5896251,2.99503701,563
shp_PH_1,101.588494,2.99509101,564
shp_PH_1,101.5878308,2.99511999,565
shp_PH_1,101.5873531,2.99514798,566
shp_PH_1,101.5866202,2.99519001,567
shp_PH_1,101.585911,2.99523303,568
shp_PH_1,101.5852399,2.99526696,569
shp_PH_1,101.5844591,2.995317,570
shp_PH_1,101.5837819,2.99525103,571
shp_PH_1,101.5831958,2.99509002,572
shp_PH_1,101.5826191,2.99482002,573
shp_PH_1,101.5822771,2.99461401,574
shp_PH_1,101.581834,2.99433096,575
shp_PH_1,101.5814542,2.99410902,576
shp_PH_1,101.5810088,2.99389203,577
shp_PH_1,101.580565,2.99378997,578
shp_PH_1,101.5800998,2.99376396,579
shp_PH_1,101.5796092,2.99386701,580
shp_PH_1,101.5789561,2.99416302,581
shp_PH_1,101.5786091,2.99433402,582
shp_PH_1,101.5775971,2.99488797,583
shp_PH_1,101.5771961,2.99511198,584
shp_PH_1,101.576718,2.99535597,585
shp_PH_1,101.57593,2.99575602,586
shp_PH_1,101.5753781,2.996046,587
shp_PH_1,101.574437,2.99653299,588
shp_PH_1,101.5737941,2.99685798,589
shp_PH_1,101.57332,2.99713698,590
shp_PYL_0,101.572250,3.176307,1
shp_PYL_0,101.573863,3.176702,2
shp_PYL_0,101.574533,3.177067,3
shp_PYL_0,101.575292,3.177603,4
shp_PYL_0,101.575844,3.178160,5
shp_PYL_0,101.576343,3.178872,6
shp_PYL_0,101.576620,3.179394,7
shp_PYL_0,101.576778,3.179763,8
shp_PYL_0,101.576962,3.180199,9
shp_PYL_0,101.577178,3.180735,10
shp_PYL_0,101.577576,3.181764,11
shp_PYL_0,101.578261,3.183410,12
shp_PYL_0,101.578627,3.184400,13
shp_PYL_0,101.579229,3.185860,14
shp_PYL_0,101.579315,3.186165,15
shp_PYL_0,101.579327,3.186523,16
shp_PYL_0,101.579280,3.186898,17
shp_PYL_0,101.578996,3.187527,18
shp_PYL_0,101.578598,3.188145,19
shp_PYL_0,101.578437,3.188541,20
shp_PYL_0,101.578345,3.188965,21
shp_PYL_0,101.578362,3.189394,22
shp_PYL_0,101.578482,3.189833,23
shp_PYL_0,101.578696,3.190337,24
shp_PYL_0,101.578826,3.190814,25
shp_PYL_0,101.578904,3.191161,26
shp_PYL_0,101.578908,3.191656,27
shp_PYL_0,101.578729,3.192270,28
shp_PYL_0,101.578199,3.194153,29
shp_PYL_0,101.578136,3.194519,30
shp_PYL_0,101.578130,3.194858,31
shp_PYL_0,101.578160,3.195272,32
shp_PYL_0,101.578244,3.195827,33
shp_PYL_0,101.578303,3.196265,34
shp_PYL_0,101.578403,3.196649,35
shp_PYL_0,101.578472,3.196986,36
shp_PYL_0,101.578566,3.197299,37
shp_PYL_0,101.578608,3.197558,38
shp_PYL_0,101.578638,3.197777,39
shp_PYL_0,101.578767,3.199049,40
shp_PYL_0,101.578608,3.200595,41
shp_PYL_0,101.578548,3.201333,42
shp_PYL_0,101.578562,3.201951,43
shp_PYL_0,101.578762,3.203021,44
shp_PYL_0,101.578795,3.203860,45
shp_PYL_0,101.578647,3.205184,46
shp_PYL_0,101.578818,3.205561,47
shp_PYL_0,101.578993,3.205897,48
shp_PYL_0,101.579136,3.206083,49
shp_PYL_0,101.579260,3.206184,50
shp_PYL_0,101.579384,3.206298,51
shp_PYL_0,101.579651,3.206460,52
shp_PYL_0,101.579949,3.206622,53
shp_PYL_0,101.580233,3.206623,54
shp_PYL_0,101.580590,3.206604,55
shp_PYL_0,101.580899,3.206547,56
shp_PYL_0,101.581214,3.206486,57
shp_PYL_0,101.581653,3.206364,58
shp_PYL_0,101.582402,3.206147,59
shp_PYL_0,101.583116,3.205867,60
shp_PYL_0,101.583568,3.205653,61
shp_PYL_0,101.584558,3.205029,62
shp_PYL_0,101.585118,3.204567,63
shp_PYL_0,101.586337,3.203730,64
shp_PYL_0,101.586997,3.203308,65
shp_PYL_0,101.587600,3.202737,66
shp_PYL_0,101.588002,3.202133,67
shp_PYL_0,101.588245,3.201683,68
shp_PYL_0,101.588478,3.201470,69
shp_PYL_0,101.588946,3.201068,70
shp_PYL_0,101.589541,3.200742,71
shp_PYL_0,101.590076,3.200587,72
shp_PYL_0,101.590435,3.200464,73
shp_PYL_0,101.591284,3.200252,74
shp_PYL_0,101.592053,3.199999,75
shp_PYL_0,101.593289,3.199650,76
shp_PYL_0,101.594374,3.199348,77
shp_PYL_0,101.595815,3.199177,78
shp_PYL_0,101.596993,3.199307,79
shp_PYL_0,101.597624,3.199516,80
shp_PYL_0,101.597988,3.199577,81
shp_PYL_0,101.598580,3.199816,82
shp_PYL_0,101.599190,3.199780,83
shp_PYL_0,101.599732,3.199665,84
shp_PYL_0,101.600325,3.199456,85
shp_PYL_0,101.601018,3.199255,86
shp_PYL_0,101.603582,3.198712,87
shp_PYL_0,101.604749,3.198455,88
shp_PYL_0,101.606572,3.198103,89
shp_PYL_0,101.607659,3.198176,90
shp_PYL_0,101.608376,3.198268,91
shp_PYL_0,101.608990,3.198321,92
shp_PYL_0,101.609378,3.198342,93
shp_PYL_0,101.609954,3.198464,94
shp_PYL_0,101.610657,3.198631,95
shp_PYL_0,101.611207,3.198930,96
shp_PYL_0,101.611932,3.199331,97
shp_PYL_0,101.612561,3.199740,98
shp_PYL_0,101.612888,3.199901,99
shp_PYL_0,101.613474,3.200081,100
shp_PYL_0,101.614020,3.200132,101
shp_PYL_0,101.614555,3.200109,102
shp_PYL_0,101.615111,3.200024,103
shp_PYL_0,101.615551,3.199903,104
shp_PYL_0,101.615940,3.199681,105
shp_PYL_0,101.616456,3.199409,106
shp_PYL_0,101.617015,3.199003,107
shp_PYL_0,101.617406,3.198743,108
shp_PYL_0,101.617721,3.198567,109
shp_PYL_0,101.618059,3.198358,110
shp_PYL_0,101.618436,3.198285,111
shp_PYL_0,101.618929,3.198198,112
shp_PYL_0,101.619375,3.198214,113
shp_PYL_0,101.619902,3.198304,114
shp_PYL_0,101.620452,3.198401,115
shp_PYL_0,101.620875,3.198519,116
shp_PYL_0,101.621266,3.198600,117
shp_PYL_0,101.621950,3.198727,118
shp_PYL_0,101.622506,3.198810,119
shp_PYL_0,101.623004,3.198947,120
shp_PYL_0,101.623427,3.199121,121
shp_PYL_0,101.623791,3.199402,122
shp_PYL_0,101.624310,3.199836,123
shp_PYL_0,101.625083,3.201077,124
shp_PYL_0,101.625761,3.202231,125
shp_PYL_0,101.626850,3.204007,126
shp_PYL_0,101.627591,3.205479,127
shp_PYL_0,101.628385,3.207229,128
shp_PYL_0,101.628722,3.207871,129
shp_PYL_0,101.629501,3.209400,130
shp_PYL_0,101.629582,3.210273,131
shp_PYL_0,101.629689,3.210864,132
shp_PYL_0,101.629902,3.211363,133
shp_PYL_0,101.630150,3.211795,134
shp_PYL_0,101.630864,3.212393,135
shp_PYL_0,101.631509,3.212647,136
shp_PYL_0,101.632803,3.213360,137
shp_PYL_0,101.633688,3.213596,138
shp_PYL_0,101.634753,3.213633,139
shp_PYL_0,101.636065,3.213845,140
shp_PYL_0,101.637526,3.214085,141
shp_PYL_0,101.638529,3.214333,142
shp_PYL_0,101.639381,3.214497,143
shp_PYL_0,101.639897,3.214539,144
shp_PYL_0,101.641014,3.214643,145
shp_PYL_0,101.641861,3.214610,146
shp_PYL_0,101.642657,3.214443,147
shp_PYL_0,101.642963,3.214254,148
shp_PYL_0,101.643984,3.213836,149
shp_PYL_0,101.645196,3.213326,150
shp_PYL_0,101.645986,3.212981,151
shp_PYL_0,101.646504,3.212640,152
shp_PYL_0,101.647042,3.212361,153
shp_PYL_0,101.647458,3.212187,154
shp_PYL_0,101.648208,3.211692,155
shp_PYL_0,101.649015,3.211279,156
shp_PYL_0,101.649912,3.210714,157
shp_PYL_0,101.650813,3.210103,158
shp_PYL_0,101.651143,3.209836,159
shp_PYL_0,101.651555,3.209659,160
shp_PYL_0,101.651804,3.209497,161
shp_PYL_0,101.652150,3.209402,162
shp_PYL_0,101.652538,3.209276,163
shp_PYL_0,101.652973,3.209198,164
shp_PYL_0,101.654033,3.209234,165
shp_PYL_0,101.654660,3.209375,166
shp_PYL_0,101.655335,3.209408,167
shp_PYL_0,101.655802,3.209465,168
shp_PYL_0,101.656392,3.209522,169
shp_PYL_0,101.656863,3.209560,170
shp_PYL_0,101.657248,3.209576,171
shp_PYL_0,101.657681,3.209514,172
shp_PYL_0,101.658136,3.209386,173
shp_PYL_0,101.658403,3.209339,174
shp_PYL_0,101.658572,3.209292,175
shp_PYL_0,101.659245,3.208982,176
shp_PYL_0,101.660018,3.208549,177
shp_PYL_0,101.660484,3.208342,178
shp_PYL_0,101.661172,3.208001,179
shp_PYL_0,101.661540,3.207821,180
shp_PYL_0,101.661998,3.207767,181
shp_PYL_0,101.662968,3.207772,182
shp_PYL_0,101.663434,3.207747,183
shp_PYL_0,101.664069,3.207775,184
shp_PYL_0,101.664496,3.207652,185
shp_PYL_0,101.664728,3.207556,186
shp_PYL_0,101.665044,3.207453,187
shp_PYL_0,101.665220,3.207351,188
shp_PYL_0,101.665576,3.207188,189
shp_PYL_0,101.666105,3.206952,190
shp_PYL_0,101.666569,3.206761,191
shp_PYL_0,101.667211,3.206424,192
shp_PYL_0,101.668344,3.206139,193
shp_PYL_0,101.669071,3.206255,194
shp_PYL_0,101.669629,3.206464,195
shp_PYL_0,101.670318,3.206731,196
shp_PYL_0,101.671032,3.207070,197
shp_PYL_0,101.671859,3.207405,198
shp_PYL_0,101.672523,3.207515,199
shp_PYL_0,101.673178,3.207452,200
shp_PYL_0,101.673673,3.207326,201
shp_PYL_0,101.674218,3.207047,202
shp_PYL_0,101.674919,3.206439,203
shp_PYL_0,101.675637,3.205582,204
shp_PYL_0,101.676067,3.204897,205
shp_PYL_0,101.676257,3.204227,206
shp_PYL_0,101.676287,3.203267,207
shp_PYL_0,101.676373,3.202725,208
shp_PYL_0,101.676556,3.202040,209
shp_PYL_0,101.676742,3.201630,210
shp_PYL_0,101.676947,3.201327,211
shp_PYL_0,101.677159,3.200981,212
shp_PYL_0,101.677763,3.199985,213
shp_PYL_0,101.678168,3.199318,214
shp_PYL_0,101.678525,3.198696,215
shp_PYL_0,101.678927,3.197928,216
shp_PYL_0,101.679146,3.197546,217
shp_PYL_0,101.679261,3.197346,218
shp_PYL_0,101.679370,3.197108,219
shp_PYL_0,101.679492,3.196757,220
shp_PYL_0,101.679559,3.196368,221
shp_PYL_0,101.679585,3.196075,222
shp_PYL_0,101.679630,3.195407,223
shp_PYL_0,101.679681,3.194741,224
shp_PYL_0,101.679716,3.194083,225
shp_PYL_0,101.679766,3.193427,226
shp_PYL_0,101.679830,3.192623,227
shp_PYL_0,101.679946,3.192053,228
shp_PYL_0,101.680101,3.191654,229
shp_PYL_0,101.680186,3.191409,230
shp_PYL_0,101.680391,3.190965,231
shp_PYL_0,101.680811,3.190087,232
shp_PYL_0,101.681140,3.189367,233
shp_PYL_0,101.681551,3.188441,234
shp_PYL_0,101.681823,3.187776,235
shp_PYL_0,101.681932,3.187428,236
shp_PYL_0,101.681951,3.187122,237
shp_PYL_0,101.681859,3.186350,238
shp_PYL_0,101.681732,3.185906,239
shp_PYL_0,101.681608,3.185471,240
shp_PYL_0,101.681446,3.184979,241
shp_PYL_0,101.681428,3.184324,242
shp_PYL_0,101.681551,3.184005,243
shp_PYL_0,101.681630,3.183484,244
shp_PYL_0,101.681727,3.182938,245
shp_PYL_0,101.681799,3.182610,246
shp_PYL_0,101.681943,3.182143,247
shp_PYL_0,101.682149,3.181451,248
shp_PYL_0,101.682438,3.181058,249
shp_PYL_0,101.682742,3.180628,250
shp_PYL_0,101.683024,3.180347,251
shp_PYL_0,101.683231,3.180157,252
shp_PYL_0,101.683755,3.179874,253
shp_PYL_0,101.684071,3.179681,254
shp_PYL_0,101.684200,3.179578,255
shp_PYL_0,101.684376,3.179484,256
shp_PYL_0,101.684592,3.179411,257
shp_PYL_0,101.684741,3.179372,258
shp_PYL_0,101.684916,3.179278,259
shp_PYL_0,101.685112,3.179177,260
shp_PYL_0,101.685312,3.179086,261
shp_PYL_0,101.685507,3.178995,262
shp_PYL_0,101.686039,3.178701,263
shp_PYL_0,101.687017,3.178163,264
shp_PYL_0,101.687748,3.177537,265
shp_PYL_0,101.688025,3.177476,266
shp_PYL_0,101.688630,3.177056,267
shp_PYL_0,101.689354,3.176576,268
shp_PYL_0,101.689790,3.176254,269
shp_PYL_0,101.690295,3.175904,270
shp_PYL_0,101.690595,3.175548,271
shp_PYL_0,101.691057,3.174724,272
shp_PYL_0,101.691530,3.173874,273
shp_PYL_0,101.692099,3.173274,274
shp_PYL_0,101.692508,3.172795,275
shp_PYL_0,101.693122,3.172745,276
shp_PYL_0,101.693977,3.172949,277
shp_PYL_0,101.694718,3.173352,278
shp_PYL_0,101.695616,3.173847,279
shp_PYL_0,101.695830,3.174020,280
shp_PYL_0,101.696667,3.174275,281
shp_PYL_0,101.697260,3.174279,282
shp_PYL_0,101.697771,3.173833,283
shp_PYL_0,101.698051,3.173578,284
shp_PYL_0,101.698325,3.173538,285
shp_PYL_0,101.698785,3.173607,286
shp_PYL_0,101.699754,3.174115,287
shp_PYL_0,101.700358,3.174209,288
shp_PYL_0,101.701018,3.174324,289
shp_PYL_0,101.701588,3.174318,290
shp_PYL_0,101.702071,3.174125,291
shp_PYL_0,101.702540,3.173906,292
shp_PYL_0,101.703148,3.173753,293
shp_PYL_0,101.703930,3.173554,294
shp_PYL_0,101.704691,3.173106,295
shp_PYL_0,101.704977,3.172555,296
shp_PYL_0,101.705647,3.171939,297
shp_PYL_0,101.706180,3.171268,298
shp_PYL_0,101.706371,3.170932,299
shp_PYL_0,101.706644,3.170344,300
shp_PYL_0,101.707155,3.169385,301
shp_PYL_0,101.707449,3.168936,302
shp_PYL_0,101.707872,3.168492,303
shp_PYL_0,101.708207,3.168229,304
shp_PYL_0,101.708558,3.168018,305
shp_PYL_0,101.710170,3.167940,306
shp_PYL_0,101.711744,3.167936,307
shp_PYL_0,101.713417,3.167954,308
shp_PYL_0,101.714286,3.167626,309
shp_PYL_0,101.715338,3.167076,310
shp_PYL_0,101.715966,3.166632,311
shp_PYL_0,101.716690,3.165261,312
shp_PYL_0,101.717163,3.164440,313
shp_PYL_0,101.717385,3.163793,314
shp_PYL_0,101.717713,3.162915,315
shp_PYL_0,101.717810,3.162519,316
shp_PYL_0,101.717993,3.161746,317
shp_PYL_0,101.718099,3.161119,318
shp_PYL_0,101.718283,3.160115,319
shp_PYL_0,101.718287,3.159444,320
shp_PYL_0,101.718215,3.157422,321
shp_PYL_0,101.718173,3.156772,322
shp_PYL_0,101.718132,3.155632,323
shp_PYL_0,101.718173,3.154539,324
shp_PYL_0,101.718081,3.153621,325
shp_PYL_0,101.718110,3.152910,326
shp_PYL_0,101.718147,3.152555,327
shp_PYL_0,101.718137,3.152096,328
shp_PYL_0,101.718171,3.151720,329
shp_PYL_0,101.718195,3.151398,330
shp_PYL_0,101.718217,3.151167,331
shp_PYL_0,101.718381,3.150731,332
shp_PYL_0,101.718517,3.150387,333
shp_PYL_0,101.718617,3.150099,334
shp_PYL_0,101.718870,3.149674,335
shp_PYL_0,101.718968,3.149413,336
shp_PYL_0,101.719126,3.148699,337
shp_PYL_0,101.719198,3.148203,338
shp_PYL_0,101.719255,3.146750,339
shp_PYL_0,101.719284,3.146312,340
shp_PYL_0,101.719327,3.145744,341
shp_PYL_0,101.719860,3.143529,342
shp_PYL_0,101.720021,3.142931,343
shp_PYL_0,101.720107,3.142587,344
shp_PYL_0,101.720115,3.142297,345
shp_PYL_0,101.720085,3.141934,346
shp_PYL_0,101.720023,3.141426,347
shp_PYL_0,101.719822,3.140979,348
shp_PYL_0,101.719757,3.140478,349
shp_PYL_0,101.719764,3.140209,350
shp_PYL_0,101.719360,3.139430,351
shp_PYL_0,101.718989,3.138887,352
shp_PYL_0,101.718900,3.138658,353
shp_PYL_0,101.718396,3.138113,354
shp_PYL_0,101.718163,3.137622,355
shp_PYL_0,101.718112,3.137162,356
shp_PYL_0,101.718393,3.136708,357
shp_PYL_0,101.718463,3.136195,358
shp_PYL_0,101.718716,3.135876,359
shp_PYL_0,101.718811,3.135337,360
shp_PYL_0,101.718823,3.134904,361
shp_PYL_0,101.718829,3.134661,362
shp_PYL_0,101.718733,3.134144,363
shp_PYL_0,101.718744,3.133928,364
shp_PYL_0,101.718603,3.133558,365
shp_PYL_0,101.718493,3.133246,366
shp_PYL_0,101.718331,3.132807,367
shp_PYL_0,101.718295,3.132695,368
shp_PYL_0,101.718124,3.132241,369
shp_PYL_0,101.717961,3.131835,370
shp_PYL_0,101.717580,3.130793,371
shp_PYL_0,101.717429,3.130464,372
shp_PYL_0,101.717291,3.130226,373
shp_PYL_0,101.717202,3.129979,374
shp_PYL_0,101.717094,3.129739,375
shp_PYL_0,101.716866,3.129376,376
shp_PYL_0,101.716389,3.128655,377
shp_PYL_0,101.715038,3.126074,378
shp_PYL_0,101.712872,3.123168,379
shp_PYL_0,101.712288,3.122513,380
shp_PYL_0,101.710233,3.121525,381
shp_PYL_0,101.708949,3.121163,382
shp_PYL_0,101.707302,3.120307,383
shp_PYL_0,101.704734,3.118232,384
shp_PYL_0,101.697192,3.108022,385
shp_PYL_0,101.694857,3.101034,386
shp_PYL_0,101.694801,3.100747,387
shp_PYL_0,101.694787,3.100240,388
shp_PYL_0,101.694820,3.099805,389
shp_PYL_0,101.694946,3.099357,390
shp_PYL_0,101.695137,3.098711,391
shp_PYL_0,101.695222,3.098118,392
shp_PYL_0,101.695196,3.097650,393
shp_PYL_0,101.695025,3.096715,394
shp_PYL_0,101.694822,3.095796,395
shp_PYL_0,101.694465,3.094422,396
shp_PYL_0,101.694287,3.092405,397
shp_PYL_0,101.694208,3.090952,398
shp_PYL_0,101.694109,3.089496,399
shp_PYL_0,101.694043,3.088462,400
shp_PYL_0,101.694102,3.087888,401
shp_PYL_0,101.694161,3.087572,402
shp_PYL_0,101.694326,3.087131,403
shp_PYL_0,101.694478,3.086814,404
shp_PYL_0,101.694649,3.086590,405
shp_PYL_0,101.694919,3.086294,406
shp_PYL_0,101.695888,3.085450,407
shp_PYL_0,101.696692,3.084627,408
shp_PYL_0,101.697186,3.084133,409
shp_PYL_0,101.697397,3.083843,410
shp_PYL_0,101.697509,3.083566,411
shp_PYL_0,101.697713,3.083118,412
shp_PYL_0,101.697871,3.082209,413
shp_PYL_0,101.697957,3.081358,414
shp_PYL_0,101.698273,3.080515,415
shp_PYL_0,101.698879,3.079197,416
shp_PYL_0,101.699242,3.078387,417
shp_PYL_0,101.699571,3.077629,418
shp_PYL_0,101.699934,3.076871,419
shp_PYL_0,101.700336,3.076239,420
shp_PYL_0,101.700764,3.075797,421
shp_PYL_0,101.701271,3.075448,422
shp_PYL_0,101.701548,3.075342,423
shp_PYL_0,101.702299,3.075158,424
shp_PYL_0,101.702872,3.075046,425
shp_PYL_0,101.703551,3.074822,426
shp_PYL_0,101.703999,3.074552,427
shp_PYL_0,101.704362,3.074203,428
shp_PYL_0,101.704559,3.073972,429
shp_PYL_0,101.704928,3.073313,430
shp_PYL_0,101.705093,3.072753,431
shp_PYL_0,101.705324,3.072035,432
shp_PYL_0,101.705811,3.070743,433
shp_PYL_0,101.706193,3.069643,434
shp_PYL_0,101.706358,3.069195,435
shp_PYL_0,101.706609,3.068674,436
shp_PYL_0,101.706892,3.068285,437
shp_PYL_0,101.707123,3.068028,438
shp_PYL_0,101.707696,3.067538,439
shp_PYL_0,101.707996,3.067261,440
shp_PYL_0,101.708088,3.067159,441
shp_PYL_0,101.708206,3.066977,442
shp_PYL_0,101.708378,3.066645,443
shp_PYL_0,101.708536,3.066141,444
shp_PYL_0,101.708592,3.065709,445
shp_PYL_0,101.708592,3.065538,446
shp_PYL_0,101.708556,3.065172,447
shp_PYL_0,101.708467,3.064437,448
shp_PYL_0,101.708407,3.063811,449
shp_PYL_0,101.708315,3.063136,450
shp_PYL_0,101.708286,3.062816,451
shp_PYL_0,101.708226,3.062497,452
shp_PYL_0,101.708131,3.062098,453
shp_PYL_0,101.707861,3.061554,454
shp_PYL_0,101.707610,3.061185,455
shp_PYL_0,101.707361,3.060788,456
shp_PYL_0,101.707106,3.060368,457
shp_PYL_0,101.706912,3.059950,458
shp_PYL_0,101.706833,3.059495,459
shp_PYL_0,101.706788,3.058882,460
shp_PYL_0,101.706765,3.058526,461
shp_PYL_0,101.706747,3.058214,462
shp_PYL_0,101.706724,3.057766,463
shp_PYL_0,101.706678,3.056866,464
shp_PYL_0,101.706655,3.056263,465
shp_PYL_0,101.706628,3.055786,466
shp_PYL_0,101.706559,3.054827,467
shp_PYL_0,101.706520,3.054369,468
shp_PYL_0,101.706473,3.053647,469
shp_PYL_0,101.706441,3.053199,470
shp_PYL_0,101.706404,3.052985,471
shp_PYL_0,101.706322,3.052682,472
shp_PYL_0,101.706056,3.052013,473
shp_PYL_0,101.706012,3.051881,474
shp_PYL_0,101.705834,3.051430,475
shp_PYL_0,101.705726,3.051127,476
shp_PYL_0,101.705455,3.050463,477
shp_PYL_0,101.705256,3.049947,478
shp_PYL_0,101.705147,3.049621,479
shp_PYL_0,101.705024,3.049180,480
shp_PYL_0,101.704981,3.048623,481
shp_PYL_0,101.704994,3.048392,482
shp_PYL_0,101.705044,3.047987,483
shp_PYL_0,101.705059,3.047735,484
shp_PYL_0,101.705090,3.047351,485
shp_PYL_0,101.705144,3.046598,486
shp_PYL_0,101.705169,3.046007,487
shp_PYL_0,101.705202,3.045032,488
shp_PYL_0,101.705231,3.044465,489
shp_PYL_0,101.705231,3.043968,490
shp_PYL_0,101.705215,3.043549,491
shp_PYL_0,101.705133,3.043009,492
shp_PYL_0,101.705047,3.042452,493
shp_PYL_0,101.704912,3.041675,494
shp_PYL_0,101.704813,3.040966,495
shp_PYL_0,101.704685,3.040044,496
shp_PYL_0,101.704704,3.039480,497
shp_PYL_0,101.704846,3.038673,498
shp_PYL_0,101.705044,3.037952,499
shp_PYL_0,101.705304,3.037062,500
shp_PYL_0,101.705403,3.036670,501
shp_PYL_0,101.705485,3.036196,502
shp_PYL_0,101.705567,3.035540,503
shp_PYL_0,101.705597,3.034990,504
shp_PYL_0,101.705759,3.033290,505
shp_PYL_0,101.705864,3.032235,506
shp_PYL_0,101.705930,3.031741,507
shp_PYL_0,101.706019,3.031349,508
shp_PYL_0,101.706154,3.030835,509
shp_PYL_0,101.706444,3.030101,510
shp_PYL_0,101.706638,3.029778,511
shp_PYL_0,101.706905,3.029369,512
shp_PYL_0,101.707516,3.028461,513
shp_PYL_0,101.707895,3.027964,514
shp_PYL_0,101.708258,3.027506,515
shp_PYL_0,101.708640,3.026939,516
shp_PYL_0,101.708755,3.026682,517
shp_PYL_0,101.708867,3.026330,518
shp_PYL_0,101.708907,3.025869,519
shp_PYL_0,101.708880,3.025328,520
shp_PYL_0,101.708844,3.024712,521
shp_PYL_0,101.708788,3.024175,522
shp_PYL_0,101.708791,3.023684,523
shp_PYL_0,101.708831,3.022811,524
shp_PYL_0,101.708943,3.021605,525
shp_PYL_0,101.709073,3.020195,526
shp_PYL_0,101.709192,3.019777,527
shp_PYL_0,101.709689,3.018953,528
shp_PYL_0,101.710315,3.018008,529
shp_PYL_0,101.710934,3.017161,530
shp_PYL_0,101.711198,3.016739,531
shp_PYL_0,101.711343,3.016406,532
shp_PYL_0,101.711455,3.015995,533
shp_PYL_0,101.711478,3.015672,534
shp_PYL_0,101.711474,3.015327,535
shp_PYL_0,101.711330,3.014614,536
shp_PYL_0,101.711208,3.014166,537
shp_PYL_0,101.711036,3.013654,538
shp_PYL_0,101.710773,3.013082,539
shp_PYL_0,101.710272,3.012114,540
shp_PYL_0,101.709792,3.011152,541
shp_PYL_0,101.709396,3.010420,542
shp_PYL_0,101.709106,3.009873,543
shp_PYL_0,101.708902,3.009540,544
shp_PYL_0,101.708631,3.009250,545
shp_PYL_0,101.708305,3.008961,546
shp_PYL_0,101.707910,3.008710,547
shp_PYL_0,101.707383,3.008559,548
shp_PYL_0,101.707030,3.008486,549
shp_PYL_0,101.706681,3.008450,550
shp_PYL_0,101.705386,3.008503,551
shp_PYL_0,101.704493,3.008536,552
shp_PYL_0,101.703928,3.008527,553
shp_PYL_0,101.702471,3.008605,554
shp_PYL_0,101.701245,3.008651,555
shp_PYL_0,101.700685,3.008592,556
shp_PYL_0,101.699861,3.008308,557
shp_PYL_0,101.699209,3.007854,558
shp_PYL_0,101.698761,3.007287,559
shp_PYL_0,101.698392,3.006588,560
shp_PYL_0,101.698102,3.005653,561
shp_PYL_0,101.697680,3.004414,562
shp_PYL_0,101.697441,3.003824,563
shp_PYL_0,101.697269,3.003479,564
shp_PYL_0,101.696764,3.002763,565
shp_PYL_0,101.696422,3.002411,566
shp_PYL_0,101.696053,3.002124,567
shp_PYL_0,101.695611,3.001844,568
shp_PYL_0,101.695130,3.001577,569
shp_PYL_0,101.694069,3.001254,570
shp_PYL_0,101.693051,3.001086,571
shp_PYL_0,101.691971,3.000852,572
shp_PYL_0,101.690877,3.000609,573
shp_PYL_0,101.690178,3.000460,574
shp_PYL_0,101.689766,3.000335,575
shp_PYL_0,101.688788,3.000026,576
shp_PYL_0,101.687740,2.999686,577
shp_PYL_0,101.687005,2.999403,578
shp_PYL_0,101.686073,2.999017,579
shp_PYL_0,101.685566,2.998800,580
shp_PYL_0,101.685062,2.998490,581
shp_PYL_0,101.684558,2.998095,582
shp_PYL_0,101.684001,2.997663,583
shp_PYL_0,101.683451,2.997205,584
shp_PYL_0,101.682679,2.996647,585
shp_PYL_0,101.682083,2.996299,586
shp_PYL_0,101.681520,2.996032,587
shp_PYL_0,101.680831,2.995792,588
shp_PYL_0,101.680192,2.995621,589
shp_PYL_0,101.679385,2.995446,590
shp_PYL_0,101.678334,2.995179,591
shp_PYL_0,101.678057,2.995054,592
shp_PYL_0,101.677477,2.994774,593
shp_PYL_0,101.676980,2.994451,594
shp_PYL_0,101.676591,2.994141,595
shp_PYL_0,101.676242,2.993822,596
shp_PYL_0,101.675919,2.993440,597
shp_PYL_0,101.675718,2.993189,598
shp_PYL_0,101.675455,2.992876,599
shp_PYL_0,101.675049,2.992356,600
shp_PYL_0,101.674519,2.991707,601
shp_PYL_0,101.674054,2.991133,602
shp_PYL_0,101.673198,2.990099,603
shp_PYL_0,101.672572,2.989321,604
shp_PYL_0,101.671414,2.987885,605
shp_PYL_0,101.670602,2.986906,606
shp_PYL_0,101.670015,2.986162,607
shp_PYL_0,101.669717,2.985801,608
shp_PYL_0,101.669093,2.985091,609
shp_PYL_0,101.668470,2.984452,610
shp_PYL_0,101.668180,2.984231,611
